"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues"
"1266738","Developmental Biology",423,0.325637335713421,1.41833622335292,0.00134952766531714,0.0268691588785047,0.0191776169395451
"112316","Neuronal System",250,0.460533757632555,1.90453754275361,0.00141242937853107,0.0268691588785047,0.0191776169395451
"186797","Signaling by PDGF",169,0.430299767494109,1.71110347394557,0.00143266475644699,0.0268691588785047,0.0191776169395451
"1474244","Extracellular matrix organization",238,0.349967897903301,1.45085895382814,0.00144300144300144,0.0268691588785047,0.0191776169395451
"187037","NGF signalling via TRKA from the plasma membrane",181,0.393383870590336,1.57862527633733,0.00145137880986938,0.0268691588785047,0.0191776169395451
"112315","Transmission across Chemical Synapses",180,0.462370406147073,1.84085022964853,0.00145560407569141,0.0268691588785047,0.0191776169395451
"983712","Ion channel transport",163,0.420890002916651,1.66830002931647,0.00147710487444609,0.0268691588785047,0.0191776169395451
"186763","Downstream signal transduction",143,0.394165563568129,1.53286265132841,0.00151285930408472,0.0268691588785047,0.0191776169395451
"112314","Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell",126,0.427394584581817,1.62769169373307,0.0015220700152207,0.0268691588785047,0.0191776169395451
"1650814","Collagen biosynthesis and modifying enzymes",59,0.604012329744197,2.04394691090535,0.00155038759689922,0.0268691588785047,0.0191776169395451
"198203","PI3K/AKT activation",91,0.47530173982508,1.74526147295148,0.00156739811912226,0.0268691588785047,0.0191776169395451
"1474290","Collagen formation",70,0.549357173257091,1.90995893274975,0.00156985871271586,0.0268691588785047,0.0191776169395451
"5654689","PI-3K cascade:FGFR1",88,0.467952456043652,1.70332019727682,0.00157232704402516,0.0268691588785047,0.0191776169395451
"5654695","PI-3K cascade:FGFR2",88,0.467952456043652,1.70332019727682,0.00157232704402516,0.0268691588785047,0.0191776169395451
"5654710","PI-3K cascade:FGFR3",88,0.467952456043652,1.70332019727682,0.00157232704402516,0.0268691588785047,0.0191776169395451
"5654720","PI-3K cascade:FGFR4",88,0.467952456043652,1.70332019727682,0.00157232704402516,0.0268691588785047,0.0191776169395451
"1963642","PI3K events in ERBB2 signaling",88,0.467952456043652,1.70332019727682,0.00157232704402516,0.0268691588785047,0.0191776169395451
"1250342","PI3K events in ERBB4 signaling",88,0.467952456043652,1.70332019727682,0.00157232704402516,0.0268691588785047,0.0191776169395451
"1257604","PIP3 activates AKT signaling",88,0.467952456043652,1.70332019727682,0.00157232704402516,0.0268691588785047,0.0191776169395451
"1296071","Potassium Channels",90,0.47925096404491,1.75648486489157,0.00157728706624606,0.0268691588785047,0.0191776169395451
"180292","GAB1 signalosome",92,0.461595984652336,1.69575553348389,0.00158478605388273,0.0268691588785047,0.0191776169395451
"375165","NCAM signaling for neurite out-growth",64,0.577478292518196,2.00641768158049,0.00162866449511401,0.0268691588785047,0.0191776169395451
"2219530","Constitutive Signaling by Aberrant PI3K in Cancer",53,0.55481804415659,1.88130800690766,0.00163934426229508,0.0268691588785047,0.0191776169395451
"2219528","PI3K/AKT Signaling in Cancer",75,0.503796017257165,1.77633545235231,0.00164744645799012,0.0268691588785047,0.0191776169395451
"3214847","HATs acetylate histones",109,0.448677917919575,1.67922150712152,0.0016750418760469,0.0268691588785047,0.0191776169395451
"1226099","Signaling by FGFR in disease",39,0.550234856262548,1.73553102192215,0.00170357751277683,0.0268691588785047,0.0191776169395451
"419037","NCAM1 interactions",38,0.687435272331977,2.1473865574113,0.00170648464163823,0.0268691588785047,0.0191776169395451
"397014","Muscle contraction",60,0.50291802271764,1.71456696869091,0.00171232876712329,0.0268691588785047,0.0191776169395451
"5654727","Negative regulation of FGFR2 signaling",31,0.60350322906816,1.85177263737287,0.00173611111111111,0.0268691588785047,0.0191776169395451
"5655291","Signaling by FGFR4 in disease",25,0.643843239621085,1.87177909789182,0.00175131348511384,0.0268691588785047,0.0191776169395451
"5655324","Signaling by FGFR4 mutants",25,0.643843239621085,1.87177909789182,0.00175131348511384,0.0268691588785047,0.0191776169395451
"5655253","Signaling by FGFR2 in disease",24,0.655851902155184,1.88634633336478,0.00176678445229682,0.0268691588785047,0.0191776169395451
"5655304","Signaling by FGFR2 mutants",24,0.655851902155184,1.88634633336478,0.00176678445229682,0.0268691588785047,0.0191776169395451
"390522","Striated Muscle Contraction",30,0.64075975908887,1.88350235374382,0.0017825311942959,0.0268691588785047,0.0191776169395451
"5654699","SHC-mediated cascade:FGFR2",20,0.662728259239426,1.8183993660797,0.00180505415162455,0.0268691588785047,0.0191776169395451
"5655332","Signaling by FGFR3 in disease",21,0.620132074255005,1.72022877259361,0.00181818181818182,0.0268691588785047,0.0191776169395451
"5655272","Signaling by FGFR3 mutants",21,0.620132074255005,1.72022877259361,0.00181818181818182,0.0268691588785047,0.0191776169395451
"69205","G1/S-Specific Transcription",13,-0.772317799474477,-1.92353239647699,0.00216919739696312,0.0268691588785047,0.0191776169395451
"159418","Recycling of bile acids and salts",12,-0.796475287714883,-1.95357299905716,0.00217864923747277,0.0268691588785047,0.0191776169395451
"69109","Leading Strand Synthesis",14,-0.719142167102762,-1.84795339612644,0.00222222222222222,0.0268691588785047,0.0191776169395451
"69091","Polymerase switching",14,-0.719142167102762,-1.84795339612644,0.00222222222222222,0.0268691588785047,0.0191776169395451
"174411","Polymerase switching on the C-strand of the telomere",14,-0.719142167102762,-1.84795339612644,0.00222222222222222,0.0268691588785047,0.0191776169395451
"180786","Extension of Telomeres",25,-0.68321484753151,-2.02467945804954,0.0022271714922049,0.0268691588785047,0.0191776169395451
"174800","Chylomicron-mediated lipid transport",13,-0.819944649141036,-2.10230884253173,0.00226757369614512,0.0268691588785047,0.0191776169395451
"113510","E2F mediated regulation of DNA replication",28,-0.68355184519726,-2.06022190912064,0.00226757369614512,0.0268691588785047,0.0191776169395451
"68962","Activation of the pre-replicative complex",30,-0.679835103213644,-2.08858656686241,0.00227272727272727,0.0268691588785047,0.0191776169395451
"176974","Unwinding of DNA",11,-0.809523440576527,-1.95925523900792,0.00227272727272727,0.0268691588785047,0.0191776169395451
"194068","Bile acid and bile salt metabolism",28,-0.552548256910651,-1.67010750415363,0.00230414746543779,0.0268691588785047,0.0191776169395451
"194441","Metabolism of non-coding RNA",23,-0.612382600113665,-1.82461923120693,0.0023094688221709,0.0268691588785047,0.0191776169395451
"191859","snRNP Assembly",23,-0.612382600113665,-1.82461923120693,0.0023094688221709,0.0268691588785047,0.0191776169395451
"69190","DNA strand elongation",32,-0.712928356334901,-2.22863139250798,0.00235849056603774,0.0268691588785047,0.0191776169395451
"174824","Lipoprotein metabolism",21,-0.666135965652959,-1.89175579599979,0.00237529691211401,0.0268691588785047,0.0191776169395451
"15869","Metabolism of nucleotides",76,-0.452595320058259,-1.71590219616116,0.00239234449760766,0.0268691588785047,0.0191776169395451
"176187","Activation of ATR in response to replication stress",37,-0.660882228786906,-2.17156257543417,0.00239808153477218,0.0268691588785047,0.0191776169395451
"73923","Lipid digestion, mobilization, and transport",40,-0.637507051076229,-2.10960310365634,0.00242718446601942,0.0268691588785047,0.0191776169395451
"156590","Glutathione conjugation",27,-0.642616116028132,-1.95375150131615,0.0024330900243309,0.0268691588785047,0.0191776169395451
"913709","O-linked glycosylation of mucins",50,-0.663523537375546,-2.30526592826259,0.00244498777506112,0.0268691588785047,0.0191776169395451
"69002","DNA Replication Pre-Initiation",77,-0.502444468940451,-1.88953198743056,0.00246913580246914,0.0268691588785047,0.0191776169395451
"68874","M/G1 Transition",77,-0.502444468940451,-1.88953198743056,0.00246913580246914,0.0268691588785047,0.0191776169395451
"2500257","Resolution of Sister Chromatid Cohesion",87,-0.546680749507139,-2.08039209708253,0.00249376558603491,0.0268691588785047,0.0191776169395451
"72702","Ribosomal scanning and start codon recognition",55,-0.497670526471583,-1.74220229396346,0.00249376558603491,0.0268691588785047,0.0191776169395451
"69306","DNA Replication",98,-0.536701331656723,-2.0989736190637,0.0025,0.0268691588785047,0.0191776169395451
"611105","Respiratory electron transport",65,-0.582550365488978,-2.14492294839916,0.0025,0.0268691588785047,0.0191776169395451
"163200","Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",85,-0.526731236423072,-2.03784029826428,0.0025,0.0268691588785047,0.0191776169395451
"69206","G1/S Transition",101,-0.508252122734744,-2.00471166365774,0.00251889168765743,0.0268691588785047,0.0191776169395451
"156902","Peptide chain elongation",85,-0.451852853582611,-1.74381080661437,0.00251889168765743,0.0268691588785047,0.0191776169395451
"69481","G2/M Checkpoints",51,-0.634788333943964,-2.21486864309196,0.00253164556962025,0.0268691588785047,0.0191776169395451
"192823","Viral mRNA Translation",83,-0.462474487263983,-1.77272111788873,0.00253807106598985,0.0268691588785047,0.0191776169395451
"68877","Mitotic Prometaphase",95,-0.557323001159727,-2.15643632207328,0.00254452926208651,0.0268691588785047,0.0191776169395451
"156580","Phase II conjugation",66,-0.623342673247088,-2.29600988400075,0.00254452926208651,0.0268691588785047,0.0191776169395451
"5663220","RHO GTPases Activate Formins",97,-0.45960942532633,-1.78424395048937,0.00254452926208651,0.0268691588785047,0.0191776169395451
"157279","3' -UTR-mediated translational regulation",105,-0.466286034577169,-1.87452135591857,0.00255102040816327,0.0268691588785047,0.0191776169395451
"156827","L13a-mediated translational silencing of Ceruloplasmin expression",105,-0.466286034577169,-1.87452135591857,0.00255102040816327,0.0268691588785047,0.0191776169395451
"72689","Formation of a pool of free 40S subunits",95,-0.46038854788411,-1.81431281256347,0.00256410256410256,0.0268691588785047,0.0191776169395451
"69242","S Phase",115,-0.508245783991801,-2.02426589259411,0.00256410256410256,0.0268691588785047,0.0191776169395451
