"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues"
"GO:0009617","response to bacterium",448,0.402707788827551,1.74474930066713,0.0012970168612192,0.0808421851289833,0.068325213641083
"GO:0002237","response to molecule of bacterial origin",313,0.407476724713457,1.71842164696838,0.00133155792276964,0.0808421851289833,0.068325213641083
"GO:0032496","response to lipopolysaccharide",301,0.412405627246152,1.72886467324246,0.00136239782016349,0.0808421851289833,0.068325213641083
"GO:0006612","protein targeting to membrane",189,0.436190004201317,1.73611626157097,0.00141442715700141,0.0808421851289833,0.068325213641083
"GO:0000956","nuclear-transcribed mRNA catabolic process",192,0.452003792260761,1.76631257663893,0.0014367816091954,0.0808421851289833,0.068325213641083
"GO:0042742","defense response to bacterium",163,0.435998577428802,1.70974246625839,0.00144717800289436,0.0808421851289833,0.068325213641083
"GO:0006402","mRNA catabolic process",206,0.429986461570113,1.69054582810138,0.00146412884333821,0.0808421851289833,0.068325213641083
"GO:0071216","cellular response to biotic stimulus",165,0.451285476950496,1.78564590805661,0.00148367952522255,0.0808421851289833,0.068325213641083
"GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",121,0.528544228589529,1.95048854949619,0.00149476831091181,0.0808421851289833,0.068325213641083
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",192,0.392615745007397,1.55656902471669,0.00149700598802395,0.0808421851289833,0.068325213641083
"GO:0006613","cotranslational protein targeting to membrane",110,0.58274001573382,2.15888436644161,0.00149700598802395,0.0808421851289833,0.068325213641083
"GO:0006614","SRP-dependent cotranslational protein targeting to membrane",108,0.588777109231789,2.17589753510922,0.00149925037481259,0.0808421851289833,0.068325213641083
"GO:0002685","regulation of leukocyte migration",137,0.419751566808943,1.58620653471409,0.00150602409638554,0.0808421851289833,0.068325213641083
"GO:0072599","establishment of protein localization to endoplasmic reticulum",116,0.566704649855174,2.10894323890294,0.00151057401812689,0.0808421851289833,0.068325213641083
"GO:0045047","protein targeting to ER",112,0.579462987361295,2.14947098060944,0.00151285930408472,0.0808421851289833,0.068325213641083
"GO:0002687","positive regulation of leukocyte migration",101,0.480598494224988,1.75458033009551,0.00151745068285281,0.0808421851289833,0.068325213641083
"GO:0070972","protein localization to endoplasmic reticulum",135,0.556696791152383,2.10948363716314,0.00152671755725191,0.0808421851289833,0.068325213641083
"GO:0009069","serine family amino acid metabolic process",125,0.448589027457883,1.68561643963727,0.00153846153846154,0.0808421851289833,0.068325213641083
"GO:0001887","selenium compound metabolic process",114,0.490271347945574,1.8131401282688,0.00154083204930663,0.0808421851289833,0.068325213641083
"GO:0071219","cellular response to molecule of bacterial origin",147,0.465260956931181,1.80271758819925,0.00154083204930663,0.0808421851289833,0.068325213641083
"GO:0071222","cellular response to lipopolysaccharide",141,0.473410322754787,1.82307751700832,0.00154798761609907,0.0808421851289833,0.068325213641083
"GO:0016259","selenocysteine metabolic process",89,0.589299760801547,2.09361986247037,0.0015748031496063,0.0808421851289833,0.068325213641083
"GO:0048644","muscle organ morphogenesis",63,-0.465472639860784,-1.69282232285987,0.00245700245700246,0.0808421851289833,0.068325213641083
"GO:0034502","protein localization to chromosome",57,-0.500538833504188,-1.78888687532925,0.00246913580246914,0.0808421851289833,0.068325213641083
"GO:0010043","response to zinc ion",52,-0.550440209518008,-1.93941869436757,0.00247524752475248,0.0808421851289833,0.068325213641083
"GO:0003208","cardiac ventricle morphogenesis",57,-0.548664360020504,-1.94164532424379,0.0025,0.0808421851289833,0.068325213641083
"GO:0019233","sensory perception of pain",99,-0.470824777196392,-1.8287274591539,0.00253807106598985,0.0808421851289833,0.068325213641083
"GO:0032392","DNA geometric change",59,-0.61180526633449,-2.17618513778046,0.00254452926208651,0.0808421851289833,0.068325213641083
"GO:0033047","regulation of mitotic sister chromatid segregation",65,-0.458350050590782,-1.67357003070951,0.00255754475703325,0.0808421851289833,0.068325213641083
"GO:0032508","DNA duplex unwinding",54,-0.595446227710171,-2.07298480599257,0.00257731958762887,0.0808421851289833,0.068325213641083
"GO:1902850","microtubule cytoskeleton organization involved in mitosis",52,-0.519942858178406,-1.79934115721254,0.00261780104712042,0.0808421851289833,0.068325213641083
